#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,28,r 403422c8  [0x403422C8] = 0xD8FFDD72    ,-3.27,-41.83,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,29,r 403422c8  [0x403422C8] = 0xD8FFDD80    ,-2.27,-41.61,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDD90    ,-1.17,-41.75,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,31,r 403422c8  [0x403422C8] = 0xD8FFDDA1    ,-0.20,-41.28,NA,NA,NA
#OK1,ANT0,lmacfw.bin,155,5 11,1 1,40000,0,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-32.54,-40.71,NA,NA,NA
#OK1,ANT0,lmacfw.bin,155,5 11,1 1,40000,1,r 403422c8  [0x403422C8] = 0xC0FFD066    ,-32.53,-40.69,NA,NA,NA
#OK1,ANT0,lmacfw.bin,155,5 11,1 1,40000,2,r 403422c8  [0x403422C8] = 0xC0FFD072    ,-31.56,-40.83,NA,NA,NA
#OK1,ANT0,lmacfw.bin,155,5 11,1 1,40000,3,r 403422c8  [0x403422C8] = 0xC0FFD080    ,-30.62,-40.55,NA,NA,NA
#OK1,ANT0,lmacfw.bin,155,5 11,1 1,40000,4,r 403422c8  [0x403422C8] = 0xC0FFD172    ,-29.71,-40.97,NA,NA,NA
#OK1,ANT0,lmacfw.bin,155,5 11,1 1,40000,5,r 403422c8  [0x403422C8] = 0xC0FFD180    ,-28.67,-40.91,NA,NA,NA
#OK1,ANT0,lmacfw.bin,155,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD272    ,-27.90,-40.88,NA,NA,NA
#OK1,ANT0,lmacfw.bin,155,5 11,1 1,40000,7,r 403422c8  [0x403422C8] = 0xC0FFD280    ,-26.91,-40.91,NA,NA,NA
#OK1,ANT0,lmacfw.bin,155,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD372    ,-26.07,-40.76,NA,NA,NA
#OK1,ANT0,lmacfw.bin,155,5 11,1 1,40000,9,r 403422c8  [0x403422C8] = 0xC0FFD380    ,-25.08,-40.50,NA,NA,NA
