Transferring testmode_8820h_test.bin...
ch, pa_vh_vbit, avss_hd1, dtmx_vh_vbit, dtmx_vlo_vbit, dtmx_dac_cscd_vbit, ms_pwr, ms_evm
42,0,2,5,7,12,13.67,-33.41
42,0,2,5,7,13,13.80,-33.60
42,0,2,5,7,14,13.81,-33.79
42,0,2,5,7,15,13.77,-33.81
42,0,2,6,0,0,13.27,-33.27
42,0,2,6,0,1,13.37,-33.33
42,0,2,6,0,2,13.40,-33.68
42,0,2,6,0,3,13.49,-33.52
42,0,2,6,0,4,13.51,-33.32
42,0,2,6,0,5,13.59,-33.15
42,0,2,6,0,6,13.60,-33.10
42,0,2,6,0,7,13.70,-33.08
42,0,2,6,0,8,13.74,-33.79
42,0,2,6,0,9,13.76,-33.25
42,0,2,6,0,10,13.76,-33.27
42,0,2,6,0,11,13.79,-33.39
42,0,2,6,0,12,13.80,-33.74
42,0,2,6,0,13,13.79,-33.59
42,0,2,6,0,14,13.79,-33.57
42,0,2,6,0,15,13.77,-33.88
42,0,2,6,1,0,13.23,-33.18
42,0,2,6,1,1,13.32,-33.24
42,0,2,6,1,2,13.34,-33.21
42,0,2,6,1,3,13.42,-33.17
42,0,2,6,1,4,13.46,-33.07
42,0,2,6,1,5,13.55,-33.23
42,0,2,6,1,6,13.59,-33.65
42,0,2,6,1,7,13.64,-33.15
42,0,2,6,1,8,13.70,-33.42
42,0,2,6,1,9,13.79,-33.55
42,0,2,6,1,10,13.80,-33.51
42,0,2,6,1,11,13.84,-33.58
42,0,2,6,1,12,13.85,-33.63
42,0,2,6,1,13,13.85,-33.67
42,0,2,6,1,14,13.85,-33.74
42,0,2,6,1,15,13.80,-33.46
42,0,2,6,2,0,13.24,-33.44
42,0,2,6,2,1,13.31,-33.19
42,0,2,6,2,2,13.30,-33.11
42,0,2,6,2,3,13.39,-33.10
42,0,2,6,2,4,13.40,-33.20
42,0,2,6,2,5,13.48,-32.90
42,0,2,6,2,6,13.49,-33.21
42,0,2,6,2,7,13.59,-33.00
42,0,2,6,2,8,13.62,-33.27
42,0,2,6,2,9,13.76,-33.48
42,0,2,6,2,10,13.76,-33.39
42,0,2,6,2,11,13.84,-33.37
42,0,2,6,2,12,13.89,-33.89
42,0,2,6,2,13,13.88,-33.58
42,0,2,6,2,14,13.87,-33.54
42,0,2,6,2,15,13.86,-33.78
42,0,2,6,3,0,13.20,-33.05
42,0,2,6,3,1,13.28,-33.13
42,0,2,6,3,2,13.28,-33.14
42,0,2,6,3,3,13.38,-32.96
42,0,2,6,3,4,13.40,-33.48
42,0,2,6,3,5,13.47,-33.46
42,0,2,6,3,6,13.45,-33.06
42,0,2,6,3,7,13.54,-32.93
42,0,2,6,3,8,13.57,-33.05
42,0,2,6,3,9,13.72,-33.35
42,0,2,6,3,10,13.71,-33.12
42,0,2,6,3,11,13.86,-33.53
42,0,2,6,3,12,13.88,-33.27
42,0,2,6,3,13,13.90,-33.73
42,0,2,6,3,14,13.88,-33.24
42,0,2,6,3,15,13.86,-33.42
42,0,2,6,4,0,13.21,-33.18
42,0,2,6,4,1,13.28,-33.00
42,0,2,6,4,2,13.30,-33.22
42,0,2,6,4,3,13.35,-32.93
42,0,2,6,4,4,13.37,-33.18
42,0,2,6,4,5,13.44,-33.08
42,0,2,6,4,6,13.43,-33.04
42,0,2,6,4,7,13.54,-32.97
42,0,2,6,4,8,13.54,-33.09
42,0,2,6,4,9,13.66,-33.29
42,0,2,6,4,10,13.64,-33.07
42,0,2,6,4,11,13.84,-33.35
42,0,2,6,4,12,13.88,-33.19
42,0,2,6,4,13,13.90,-33.32
42,0,2,6,4,14,13.93,-33.88
42,0,2,6,4,15,13.89,-33.72
42,0,2,6,5,0,13.19,-33.12
42,0,2,6,5,1,13.27,-33.20
42,0,2,6,5,2,13.26,-33.15
42,0,2,6,5,3,13.35,-33.27
42,0,2,6,5,4,13.35,-32.97
42,0,2,6,5,5,13.42,-33.13
42,0,2,6,5,6,13.42,-33.10
42,0,2,6,5,7,13.49,-32.97
42,0,2,6,5,8,13.50,-33.00
42,0,2,6,5,9,13.62,-33.10
42,0,2,6,5,10,13.61,-33.20
42,0,2,6,5,11,13.76,-33.03
42,0,2,6,5,12,13.85,-33.74
42,0,2,6,5,13,13.95,-33.69
42,0,2,6,5,14,13.94,-33.76
42,0,2,6,5,15,13.90,-33.61
42,0,2,6,6,0,13.17,-33.07
42,0,2,6,6,1,13.26,-33.38
42,0,2,6,6,2,13.24,-33.15
42,0,2,6,6,3,13.31,-33.03
42,0,2,6,6,4,13.32,-32.95
42,0,2,6,6,5,13.39,-33.02
42,0,2,6,6,6,13.39,-33.02
42,0,2,6,6,7,13.47,-32.99
42,0,2,6,6,8,13.49,-33.04
42,0,2,6,6,9,13.59,-33.37
42,0,2,6,6,10,13.55,-32.86
42,0,2,6,6,11,13.70,-32.98
42,0,2,6,6,12,13.77,-33.16
42,0,2,6,6,13,13.94,-33.34
42,0,2,6,6,14,13.92,-33.45
42,0,2,6,6,15,13.90,-33.24
42,0,2,6,7,0,13.17,-33.45
42,0,2,6,7,1,13.23,-33.27
42,0,2,6,7,2,13.21,-33.09
42,0,2,6,7,3,13.31,-33.35
42,0,2,6,7,4,13.30,-32.96
42,0,2,6,7,5,13.39,-33.04
42,0,2,6,7,6,13.38,-33.12
42,0,2,6,7,7,13.44,-32.99
42,0,2,6,7,8,13.47,-33.33
42,0,2,6,7,9,13.54,-33.13
42,0,2,6,7,10,13.53,-33.01
42,0,2,6,7,11,13.64,-33.09
42,0,2,6,7,12,13.73,-33.24
42,0,2,6,7,13,13.93,-33.27
42,0,2,6,7,14,13.95,-33.62
42,0,2,6,7,15,13.91,-33.88
42,0,2,7,0,0,13.31,-33.22
42,0,2,7,0,1,13.41,-33.36
42,0,2,7,0,2,13.42,-33.34
42,0,2,7,0,3,13.52,-33.53
42,0,2,7,0,4,13.55,-33.43
42,0,2,7,0,5,13.65,-33.25
42,0,2,7,0,6,13.65,-33.47
42,0,2,7,0,7,13.77,-33.75
42,0,2,7,0,8,13.78,-33.40
42,0,2,7,0,9,13.85,-33.56
42,0,2,7,0,10,13.88,-34.24
42,0,2,7,0,11,13.88,-33.81
42,0,2,7,0,12,13.88,-33.71
42,0,2,7,0,13,13.85,-33.27
42,0,2,7,0,14,13.87,-33.66
42,0,2,7,0,15,13.81,-33.29
42,0,2,7,1,0,13.30,-33.28
42,0,2,7,1,1,13.35,-32.91
42,0,2,7,1,2,13.37,-33.02
42,0,2,7,1,3,13.48,-33.24
42,0,2,7,1,4,13.48,-33.19
42,0,2,7,1,5,13.60,-33.27
42,0,2,7,1,6,13.60,-33.30
42,0,2,7,1,7,13.69,-33.17
42,0,2,7,1,8,13.71,-33.01
42,0,2,7,1,9,13.87,-33.76
42,0,2,7,1,10,13.85,-33.26
42,0,2,7,1,11,13.92,-33.56
42,0,2,7,1,12,13.92,-33.41
42,0,2,7,1,13,13.94,-33.69
42,0,2,7,1,14,13.92,-33.63
42,0,2,7,1,15,13.89,-33.71
42,0,2,7,2,0,13.29,-33.14
42,0,2,7,2,1,13.36,-33.04
42,0,2,7,2,2,13.37,-33.14
42,0,2,7,2,3,13.45,-33.41
42,0,2,7,2,4,13.45,-33.09
42,0,2,7,2,5,13.54,-33.16
42,0,2,7,2,6,13.52,-32.94
42,0,2,7,2,7,13.63,-33.11
42,0,2,7,2,8,13.67,-33.17
42,0,2,7,2,9,13.80,-33.07
42,0,2,7,2,10,13.80,-33.32
42,0,2,7,2,11,13.94,-33.30
42,0,2,7,2,12,13.95,-33.75
42,0,2,7,2,13,13.97,-33.67
42,0,2,7,2,14,13.98,-33.64
42,0,2,7,2,15,13.92,-33.45
42,0,2,7,3,0,13.30,-33.43
42,0,2,7,3,1,13.34,-33.05
42,0,2,7,3,2,13.34,-33.14
42,0,2,7,3,3,13.44,-33.02
42,0,2,7,3,4,13.44,-33.05
42,0,2,7,3,5,13.52,-33.15
42,0,2,7,3,6,13.51,-33.09
42,0,2,7,3,7,13.60,-33.14
42,0,2,7,3,8,13.62,-33.14
42,0,2,7,3,9,13.76,-33.34
42,0,2,7,3,10,13.78,-33.62
42,0,2,7,3,11,13.90,-33.18
42,0,2,7,3,12,13.97,-33.91
42,0,2,7,3,13,13.96,-33.29
42,0,2,7,3,14,13.98,-33.54
42,0,2,7,3,15,13.96,-33.67
42,0,2,7,4,0,13.26,-33.19
42,0,2,7,4,1,13.34,-33.10
42,0,2,7,4,2,13.36,-33.46
42,0,2,7,4,3,13.43,-33.40
42,0,2,7,4,4,13.42,-32.97
42,0,2,7,4,5,13.50,-32.99
42,0,2,7,4,6,13.51,-33.00
42,0,2,7,4,7,13.55,-33.03
42,0,2,7,4,8,13.59,-32.95
42,0,2,7,4,9,13.71,-33.13
42,0,2,7,4,10,13.71,-32.97
42,0,2,7,4,11,13.89,-33.50
42,0,2,7,4,12,13.94,-33.52
42,0,2,7,4,13,14.01,-33.62
42,0,2,7,4,14,13.99,-33.23
42,0,2,7,4,15,13.98,-33.62
42,0,2,7,5,0,13.25,-33.09
42,0,2,7,5,1,13.32,-33.07
42,0,2,7,5,2,13.35,-33.05
42,0,2,7,5,3,13.39,-33.03
42,0,2,7,5,4,13.39,-32.80
42,0,2,7,5,5,13.50,-33.19
42,0,2,7,5,6,13.48,-33.17
42,0,2,7,5,7,13.55,-33.07
42,0,2,7,5,8,13.58,-33.12
42,0,2,7,5,9,13.69,-33.34
42,0,2,7,5,10,13.68,-33.28
42,0,2,7,5,11,13.85,-33.22
42,0,2,7,5,12,13.90,-33.16
42,0,2,7,5,13,14.06,-33.79
42,0,2,7,5,14,14.03,-33.70
42,0,2,7,5,15,13.99,-33.59
42,0,2,7,6,0,13.25,-33.05
42,0,2,7,6,1,13.35,-33.24
42,0,2,7,6,2,13.31,-33.00
42,0,2,7,6,3,13.40,-33.26
42,0,2,7,6,4,13.37,-32.62
42,0,2,7,6,5,13.45,-32.90
42,0,2,7,6,6,13.47,-33.10
42,0,2,7,6,7,13.55,-33.03
42,0,2,7,6,8,13.56,-33.07
42,0,2,7,6,9,13.65,-33.10
42,0,2,7,6,10,13.67,-33.19
42,0,2,7,6,11,13.79,-33.29
42,0,2,7,6,12,13.86,-33.41
42,0,2,7,6,13,14.02,-33.18
42,0,2,7,6,14,14.02,-33.36
42,0,2,7,6,15,14.00,-33.61
42,0,2,7,7,0,13.24,-33.13
42,0,2,7,7,1,13.32,-33.33
42,0,2,7,7,2,13.30,-33.06
42,0,2,7,7,3,13.37,-33.05
42,0,2,7,7,4,13.38,-32.92
42,0,2,7,7,5,13.46,-33.40
42,0,2,7,7,6,13.44,-32.84
42,0,2,7,7,7,13.53,-33.27
42,0,2,7,7,8,13.52,-32.85
42,0,2,7,7,9,13.61,-33.00
42,0,2,7,7,10,13.64,-33.31
42,0,2,7,7,11,13.72,-32.90
42,0,2,7,7,12,13.78,-32.86
42,0,2,7,7,13,14.04,-33.69
42,0,2,7,7,14,14.00,-33.16
42,0,2,7,7,15,14.01,-33.75
42,0,3,0,0,0,11.19,-34.76
42,0,3,0,0,1,11.30,-36.11
42,0,3,0,0,2,11.30,-35.74
42,0,3,0,0,3,11.32,-36.15
42,0,3,0,0,4,11.33,-36.00
42,0,3,0,0,5,11.37,-35.51
42,0,3,0,0,6,11.33,-35.34
42,0,3,0,0,7,11.37,-35.49
42,0,3,0,0,8,11.34,-35.90
42,0,3,0,0,9,11.35,-35.60
42,0,3,0,0,10,11.33,-35.63
42,0,3,0,0,11,11.36,-36.29
42,0,3,0,0,12,11.36,-36.06
42,0,3,0,0,13,11.30,-35.50
42,0,3,0,0,14,11.31,-35.37
42,0,3,0,0,15,11.29,-35.93
42,0,3,0,1,0,10.99,-35.02
42,0,3,0,1,1,11.09,-35.92
42,0,3,0,1,2,11.07,-35.38
42,0,3,0,1,3,11.11,-35.37
42,0,3,0,1,4,11.13,-35.49
42,0,3,0,1,5,11.17,-36.22
42,0,3,0,1,6,11.16,-35.80
42,0,3,0,1,7,11.14,-35.45
42,0,3,0,1,8,11.17,-36.22
42,0,3,0,1,9,11.12,-35.93
42,0,3,0,1,10,11.08,-35.42
42,0,3,0,1,11,11.08,-35.86
42,0,3,0,1,12,11.06,-35.63
42,0,3,0,1,13,11.05,-35.07
42,0,3,0,1,14,11.10,-36.30
42,0,3,0,1,15,11.00,-35.79
42,0,3,0,2,0,10.81,-36.07
42,0,3,0,2,1,10.84,-35.68
42,0,3,0,2,2,10.83,-35.58
42,0,3,0,2,3,10.88,-35.71
42,0,3,0,2,4,10.88,-35.97
42,0,3,0,2,5,10.90,-35.84
42,0,3,0,2,6,10.88,-35.91
42,0,3,0,2,7,10.90,-36.37
42,0,3,0,2,8,10.89,-36.74
42,0,3,0,2,9,10.83,-35.63
42,0,3,0,2,10,10.82,-35.91
42,0,3,0,2,11,10.80,-36.06
42,0,3,0,2,12,10.78,-36.26
42,0,3,0,2,13,10.77,-37.07
42,0,3,0,2,14,10.73,-35.91
42,0,3,0,2,15,10.73,-36.96
42,0,3,0,3,0,10.45,-36.14
42,0,3,0,3,1,10.49,-36.26
42,0,3,0,3,2,10.50,-36.00
42,0,3,0,3,3,10.54,-36.17
42,0,3,0,3,4,10.56,-37.02
42,0,3,0,3,5,10.56,-36.23
42,0,3,0,3,6,10.52,-35.98
42,0,3,0,3,7,10.51,-36.79
42,0,3,0,3,8,10.50,-36.39
42,0,3,0,3,9,10.49,-37.82
42,0,3,0,3,10,10.45,-37.40
42,0,3,0,3,11,10.36,-37.08
42,0,3,0,3,12,10.39,-37.41
42,0,3,0,3,13,10.30,-36.55
42,0,3,0,3,14,10.32,-36.29
42,0,3,0,3,15,10.28,-37.11
42,0,3,0,4,0,9.93,-36.75
42,0,3,0,4,1,9.97,-37.25
42,0,3,0,4,2,10.07,-37.78
42,0,3,0,4,3,10.06,-37.71
42,0,3,0,4,4,10.05,-37.06
42,0,3,0,4,5,10.03,-37.50
42,0,3,0,4,6,10.00,-37.19
42,0,3,0,4,7,9.95,-37.02
42,0,3,0,4,8,9.87,-36.85
42,0,3,0,4,9,9.86,-37.52
42,0,3,0,4,10,9.87,-37.48
42,0,3,0,4,11,9.78,-37.48
42,0,3,0,4,12,9.76,-37.68
42,0,3,0,4,13,9.73,-38.62
42,0,3,0,4,14,9.69,-37.55
42,0,3,0,4,15,9.60,-37.17
42,0,3,0,5,0,9.17,-37.52
42,0,3,0,5,1,9.15,-36.26
42,0,3,0,5,2,9.20,-37.29
42,0,3,0,5,3,9.25,-38.41
42,0,3,0,5,4,9.22,-37.78
42,0,3,0,5,5,9.15,-36.89
42,0,3,0,5,6,9.17,-38.32
42,0,3,0,5,7,9.06,-38.59
42,0,3,0,5,8,9.05,-38.30
42,0,3,0,5,9,8.87,-38.09
42,0,3,0,5,10,8.87,-37.82
42,0,3,0,5,11,8.75,-37.62
42,0,3,0,5,12,8.72,-37.89
42,0,3,0,5,13,8.59,-37.72
42,0,3,0,5,14,8.68,-38.44
42,0,3,0,5,15,8.54,-37.37
42,0,3,0,6,0,8.00,-38.01
42,0,3,0,6,1,8.04,-38.50
42,0,3,0,6,2,8.02,-37.94
42,0,3,0,6,3,8.07,-38.60
42,0,3,0,6,4,8.00,-38.31
42,0,3,0,6,5,7.97,-38.54
42,0,3,0,6,6,7.94,-37.88
42,0,3,0,6,7,7.78,-38.55
42,0,3,0,6,8,7.73,-37.72
42,0,3,0,6,9,7.54,-38.59
42,0,3,0,6,10,7.57,-38.13
42,0,3,0,6,11,7.33,-37.50
42,0,3,0,6,12,7.28,-37.52
42,0,3,0,6,13,7.15,-38.24
42,0,3,0,6,14,7.17,-38.65
42,0,3,0,6,15,7.08,-38.46
42,0,3,0,7,0,6.18,-37.21
42,0,3,0,7,1,6.24,-37.50
42,0,3,0,7,2,6.17,-37.56
42,0,3,0,7,3,6.14,-36.89
42,0,3,0,7,4,6.10,-37.24
42,0,3,0,7,5,6.03,-36.82
42,0,3,0,7,6,6.02,-37.06
42,0,3,0,7,7,5.73,-36.06
42,0,3,0,7,8,5.73,-36.70
42,0,3,0,7,9,5.57,-37.24
42,0,3,0,7,10,5.57,-37.13
42,0,3,0,7,11,5.28,-37.25
42,0,3,0,7,12,5.23,-37.14
42,0,3,0,7,13,5.08,-37.27
42,0,3,0,7,14,5.12,-37.61
42,0,3,0,7,15,5.00,-37.47
42,0,3,1,0,0,12.85,-34.43
42,0,3,1,0,1,12.96,-34.42
42,0,3,1,0,2,12.94,-34.60
42,0,3,1,0,3,13.06,-34.95
42,0,3,1,0,4,13.08,-35.33
42,0,3,1,0,5,13.11,-34.30
42,0,3,1,0,6,13.10,-34.92
42,0,3,1,0,7,13.15,-34.89
42,0,3,1,0,8,13.18,-35.19
42,0,3,1,0,9,13.16,-34.85
42,0,3,1,0,10,13.16,-34.42
42,0,3,1,0,11,13.17,-34.78
42,0,3,1,0,12,13.18,-35.06
42,0,3,1,0,13,13.16,-34.82
42,0,3,1,0,14,13.16,-34.68
42,0,3,1,0,15,13.11,-34.78
42,0,3,1,1,0,12.69,-34.83
42,0,3,1,1,1,12.81,-34.84
42,0,3,1,1,2,12.81,-34.75
42,0,3,1,1,3,12.86,-34.26
42,0,3,1,1,4,12.91,-34.83
42,0,3,1,1,5,13.00,-34.71
42,0,3,1,1,6,12.97,-34.71
42,0,3,1,1,7,13.03,-34.72
42,0,3,1,1,8,13.05,-34.90
42,0,3,1,1,9,13.08,-35.44
42,0,3,1,1,10,13.06,-34.93
42,0,3,1,1,11,13.06,-35.47
42,0,3,1,1,12,13.03,-34.79
42,0,3,1,1,13,13.02,-34.68
42,0,3,1,1,14,13.02,-34.68
42,0,3,1,1,15,12.98,-35.34
42,0,3,1,2,0,12.54,-34.77
42,0,3,1,2,1,12.61,-34.76
42,0,3,1,2,2,12.59,-34.19
42,0,3,1,2,3,12.74,-35.31
42,0,3,1,2,4,12.71,-34.39
42,0,3,1,2,5,12.81,-34.56
42,0,3,1,2,6,12.80,-34.68
42,0,3,1,2,7,12.87,-34.76
42,0,3,1,2,8,12.92,-35.36
42,0,3,1,2,9,12.92,-35.12
42,0,3,1,2,10,12.92,-35.30
42,0,3,1,2,11,12.87,-34.99
42,0,3,1,2,12,12.88,-35.47
42,0,3,1,2,13,12.82,-34.76
42,0,3,1,2,14,12.83,-34.61
42,0,3,1,2,15,12.79,-35.06
42,0,3,1,3,0,12.34,-34.80
42,0,3,1,3,1,12.44,-34.50
42,0,3,1,3,2,12.45,-34.88
42,0,3,1,3,3,12.49,-34.37
42,0,3,1,3,4,12.55,-35.03
42,0,3,1,3,5,12.60,-34.65
42,0,3,1,3,6,12.65,-35.02
42,0,3,1,3,7,12.69,-34.82
42,0,3,1,3,8,12.73,-35.34
42,0,3,1,3,9,12.73,-35.25
42,0,3,1,3,10,12.73,-34.97
42,0,3,1,3,11,12.70,-35.85
42,0,3,1,3,12,12.69,-35.62
42,0,3,1,3,13,12.61,-35.03
42,0,3,1,3,14,12.60,-34.87
42,0,3,1,3,15,12.56,-35.57
42,0,3,1,4,0,12.18,-34.61
42,0,3,1,4,1,12.28,-35.31
42,0,3,1,4,2,12.27,-35.27
42,0,3,1,4,3,12.34,-35.09
42,0,3,1,4,4,12.36,-34.94
42,0,3,1,4,5,12.42,-34.65
42,0,3,1,4,6,12.45,-35.31
42,0,3,1,4,7,12.53,-35.14
42,0,3,1,4,8,12.50,-34.83
42,0,3,1,4,9,12.54,-35.08
42,0,3,1,4,10,12.57,-35.64
42,0,3,1,4,11,12.48,-35.50
42,0,3,1,4,12,12.49,-35.88
42,0,3,1,4,13,12.38,-35.43
42,0,3,1,4,14,12.37,-35.72
42,0,3,1,4,15,12.33,-36.02
42,0,3,1,5,0,12.03,-35.85
42,0,3,1,5,1,12.08,-34.98
42,0,3,1,5,2,12.10,-35.58
42,0,3,1,5,3,12.16,-35.79
42,0,3,1,5,4,12.16,-35.39
42,0,3,1,5,5,12.22,-35.13
42,0,3,1,5,6,12.25,-35.72
42,0,3,1,5,7,12.27,-35.52
42,0,3,1,5,8,12.30,-35.33
42,0,3,1,5,9,12.33,-36.05
42,0,3,1,5,10,12.32,-35.43
42,0,3,1,5,11,12.26,-36.01
42,0,3,1,5,12,12.22,-36.31
42,0,3,1,5,13,12.13,-36.81
42,0,3,1,5,14,12.10,-36.20
42,0,3,1,5,15,12.04,-35.86
42,0,3,1,6,0,11.70,-36.26
42,0,3,1,6,1,11.76,-35.67
42,0,3,1,6,2,11.78,-36.25
42,0,3,1,6,3,11.82,-35.89
42,0,3,1,6,4,11.84,-35.55
42,0,3,1,6,5,11.89,-35.91
42,0,3,1,6,6,11.86,-35.23
42,0,3,1,6,7,11.95,-36.76
42,0,3,1,6,8,11.96,-36.73
42,0,3,1,6,9,11.95,-36.53
42,0,3,1,6,10,11.98,-36.31
42,0,3,1,6,11,11.89,-36.45
42,0,3,1,6,12,11.85,-37.37
42,0,3,1,6,13,11.68,-36.71
42,0,3,1,6,14,11.67,-36.25
42,0,3,1,6,15,11.57,-36.30
42,0,3,1,7,0,11.20,-36.59
42,0,3,1,7,1,11.25,-36.76
42,0,3,1,7,2,11.28,-37.02
42,0,3,1,7,3,11.33,-36.72
42,0,3,1,7,4,11.33,-36.68
42,0,3,1,7,5,11.39,-36.94
42,0,3,1,7,6,11.39,-37.64
42,0,3,1,7,7,11.43,-37.20
42,0,3,1,7,8,11.47,-37.82
42,0,3,1,7,9,11.39,-37.42
42,0,3,1,7,10,11.40,-37.28
42,0,3,1,7,11,11.24,-37.12
42,0,3,1,7,12,11.22,-38.06
42,0,3,1,7,13,11.01,-37.31
42,0,3,1,7,14,11.03,-37.91
42,0,3,1,7,15,10.92,-37.42
42,0,3,2,0,0,13.07,-34.13
42,0,3,2,0,1,13.18,-34.41
42,0,3,2,0,2,13.16,-34.18
42,0,3,2,0,3,13.26,-34.25
42,0,3,2,0,4,13.29,-34.33
42,0,3,2,0,5,13.39,-34.31
42,0,3,2,0,6,13.39,-35.00
42,0,3,2,0,7,13.44,-34.40
42,0,3,2,0,8,13.43,-34.36
42,0,3,2,0,9,13.45,-34.60
42,0,3,2,0,10,13.47,-34.86
42,0,3,2,0,11,13.46,-34.73
42,0,3,2,0,12,13.44,-34.19
42,0,3,2,0,13,13.44,-34.26
42,0,3,2,0,14,13.44,-34.40
42,0,3,2,0,15,13.40,-34.52
42,0,3,2,1,0,12.99,-34.31
42,0,3,2,1,1,13.08,-34.39
42,0,3,2,1,2,13.09,-34.24
42,0,3,2,1,3,13.16,-34.01
42,0,3,2,1,4,13.19,-33.88
42,0,3,2,1,5,13.30,-34.37
42,0,3,2,1,6,13.28,-34.17
42,0,3,2,1,7,13.38,-34.38
42,0,3,2,1,8,13.37,-33.93
42,0,3,2,1,9,13.47,-34.56
42,0,3,2,1,10,13.45,-34.17
42,0,3,2,1,11,13.45,-34.29
42,0,3,2,1,12,13.43,-34.32
42,0,3,2,1,13,13.44,-34.55
42,0,3,2,1,14,13.43,-34.35
42,0,3,2,1,15,13.39,-34.50
42,0,3,2,2,0,12.87,-33.94
42,0,3,2,2,1,12.96,-33.95
42,0,3,2,2,2,12.95,-33.93
42,0,3,2,2,3,13.04,-33.97
42,0,3,2,2,4,13.09,-34.50
42,0,3,2,2,5,13.20,-34.04
42,0,3,2,2,6,13.20,-34.48
42,0,3,2,2,7,13.28,-34.63
42,0,3,2,2,8,13.29,-34.18
42,0,3,2,2,9,13.42,-34.82
42,0,3,2,2,10,13.38,-34.37
42,0,3,2,2,11,13.40,-34.59
42,0,3,2,2,12,13.38,-34.43
42,0,3,2,2,13,13.36,-34.50
42,0,3,2,2,14,13.35,-34.36
42,0,3,2,2,15,13.35,-34.88
42,0,3,2,3,0,12.79,-34.41
42,0,3,2,3,1,12.84,-34.00
42,0,3,2,3,2,12.84,-33.86
42,0,3,2,3,3,12.92,-33.78
42,0,3,2,3,4,12.98,-34.36
42,0,3,2,3,5,13.07,-34.64
42,0,3,2,3,6,13.04,-34.39
42,0,3,2,3,7,13.13,-34.11
42,0,3,2,3,8,13.16,-33.97
42,0,3,2,3,9,13.27,-34.25
42,0,3,2,3,10,13.25,-34.03
42,0,3,2,3,11,13.31,-34.90
42,0,3,2,3,12,13.32,-34.53
42,0,3,2,3,13,13.25,-34.34
42,0,3,2,3,14,13.25,-34.69
42,0,3,2,3,15,13.22,-35.24
42,0,3,2,4,0,12.67,-34.26
42,0,3,2,4,1,12.75,-34.16
42,0,3,2,4,2,12.74,-34.45
42,0,3,2,4,3,12.82,-34.42
42,0,3,2,4,4,12.82,-34.00
42,0,3,2,4,5,12.89,-33.99
42,0,3,2,4,6,12.88,-34.04
42,0,3,2,4,7,12.98,-34.31
42,0,3,2,4,8,13.02,-34.53
42,0,3,2,4,9,13.11,-34.39
42,0,3,2,4,10,13.10,-34.51
42,0,3,2,4,11,13.16,-34.72
42,0,3,2,4,12,13.16,-34.65
42,0,3,2,4,13,13.12,-34.96
42,0,3,2,4,14,13.10,-34.65
42,0,3,2,4,15,13.05,-34.73
42,0,3,2,5,0,12.50,-34.19
42,0,3,2,5,1,12.63,-34.74
42,0,3,2,5,2,12.60,-34.69
42,0,3,2,5,3,12.66,-34.31
42,0,3,2,5,4,12.68,-34.39
42,0,3,2,5,5,12.73,-34.22
42,0,3,2,5,6,12.75,-34.36
42,0,3,2,5,7,12.83,-34.06
42,0,3,2,5,8,12.85,-34.56
42,0,3,2,5,9,12.96,-34.33
42,0,3,2,5,10,12.98,-34.98
42,0,3,2,5,11,13.02,-34.89
42,0,3,2,5,12,13.00,-34.89
42,0,3,2,5,13,12.94,-34.80
42,0,3,2,5,14,12.92,-35.00
42,0,3,2,5,15,12.86,-34.99
42,0,3,2,6,0,12.36,-34.33
42,0,3,2,6,1,12.44,-34.42
42,0,3,2,6,2,12.46,-34.89
42,0,3,2,6,3,12.51,-34.32
42,0,3,2,6,4,12.54,-34.71
42,0,3,2,6,5,12.61,-34.58
42,0,3,2,6,6,12.61,-34.47
42,0,3,2,6,7,12.69,-34.72
42,0,3,2,6,8,12.69,-34.66
42,0,3,2,6,9,12.78,-34.55
42,0,3,2,6,10,12.79,-34.37
42,0,3,2,6,11,12.84,-34.76
42,0,3,2,6,12,12.85,-35.70
42,0,3,2,6,13,12.75,-35.33
42,0,3,2,6,14,12.72,-34.58
42,0,3,2,6,15,12.67,-35.43
42,0,3,2,7,0,12.23,-35.61
42,0,3,2,7,1,12.29,-34.93
42,0,3,2,7,2,12.28,-35.22
42,0,3,2,7,3,12.33,-34.59
42,0,3,2,7,4,12.40,-35.68
42,0,3,2,7,5,12.42,-34.95
42,0,3,2,7,6,12.45,-35.13
42,0,3,2,7,7,12.50,-35.20
42,0,3,2,7,8,12.52,-35.12
42,0,3,2,7,9,12.60,-35.36
42,0,3,2,7,10,12.60,-35.61
42,0,3,2,7,11,12.63,-35.25
42,0,3,2,7,12,12.64,-35.95
42,0,3,2,7,13,12.53,-35.82
42,0,3,2,7,14,12.51,-36.01
42,0,3,2,7,15,12.38,-35.45
42,0,3,3,0,0,13.16,-33.69
42,0,3,3,0,1,13.28,-33.42
42,0,3,3,0,2,13.27,-33.69
42,0,3,3,0,3,13.34,-33.21
42,0,3,3,0,4,13.38,-33.55
42,0,3,3,0,5,13.48,-33.98
42,0,3,3,0,6,13.47,-33.52
42,0,3,3,0,7,13.55,-33.35
42,0,3,3,0,8,13.56,-33.88
42,0,3,3,0,9,13.59,-33.62
42,0,3,3,0,10,13.58,-33.83
42,0,3,3,0,11,13.58,-33.62
42,0,3,3,0,12,13.58,-33.77
42,0,3,3,0,13,13.58,-33.76
42,0,3,3,0,14,13.57,-33.45
42,0,3,3,0,15,13.54,-33.75
42,0,3,3,1,0,13.11,-33.65
42,0,3,3,1,1,13.18,-33.30
