#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,18,r 403422c8  [0x403422C8] = 0xC8FFD872    ,-13.57,-37.98,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,19,r 403422c8  [0x403422C8] = 0xC8FFD880    ,-12.57,-37.15,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,20,r 403422c8  [0x403422C8] = 0xD0FFD972    ,-11.70,-36.28,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,21,r 403422c8  [0x403422C8] = 0xD0FFD980    ,-100,-35.10,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,22,r 403422c8  [0x403422C8] = 0xD0FFDA72    ,-100,-33.81,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,23,r 403422c8  [0x403422C8] = 0xD0FFDA80    ,-100,-32.55,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,24,r 403422c8  [0x403422C8] = 0xD0FFDB72    ,-7.46,-35.44,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,25,r 403422c8  [0x403422C8] = 0xD0FFDB80    ,-6.46,-34.26,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,26,r 403422c8  [0x403422C8] = 0xD8FFDC72    ,-2.54,-36.59,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,27,r 403422c8  [0x403422C8] = 0xD8FFDC80    ,-1.55,-35.91,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,28,r 403422c8  [0x403422C8] = 0xD8FFDD72    ,2.08,-34.56,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,29,r 403422c8  [0x403422C8] = 0xD8FFDD80    ,3.06,-34.03,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,30,r 403422c8  [0x403422C8] = 0xD8FFDD90    ,4.05,-33.51,NA,NA,NA
